datetime,wind_speed,wind_direction,temperature,humidity
2020-01-24 07:00:00,5.42,293,8.6,73
2020-01-24 08:00:00,5.65,293,10.1,69
2020-01-24 09:00:00,5.78,293,12.4,63
2020-01-24 10:00:00,6.04,294,14.6,56
2020-01-24 11:00:00,6.18,293,16.6,51
2020-01-24 12:00:00,6.28,292,18.0,46
2020-01-24 13:00:00,6.07,290,18.8,43
2020-01-24 14:00:00,6.01,288,19.2,41
2020-01-24 15:00:00,5.76,287,19.1,41
2020-01-24 16:00:00,4.54,284,18.2,47
2020-01-24 17:00:00,3.71,275,16.3,54
2020-01-24 18:00:00,3.8,272,14.5,58
2020-01-24 19:00:00,3.63,278,13.4,59
2020-01-24 20:00:00,3.47,282,12.4,62
2020-01-24 21:00:00,3.47,282,11.6,64
2020-01-24 22:00:00,3.3,284,10.9,66
2020-01-24 23:00:00,2.72,287,9.9,69
2020-01-25 00:00:00,2.35,282,9.1,72
2020-01-25 01:00:00,2.43,279,8.6,73
2020-01-25 02:00:00,2.62,288,8.1,75
2020-01-25 03:00:00,2.51,293,7.6,78
2020-01-25 04:00:00,2.06,293,6.9,81
2020-01-25 05:00:00,2.22,278,5.5,91
2020-01-25 06:00:00,1.84,257,5.2,91
2020-01-25 07:00:00,1.36,253,6.0,90
2020-01-25 08:00:00,2.2,267,8.8,82
2020-01-25 09:00:00,1.75,283,11.8,74
2020-01-25 10:00:00,1.93,291,14.1,66
2020-01-25 11:00:00,1.86,306,15.9,60
2020-01-25 12:00:00,1.98,319,17.1,55
2020-01-25 13:00:00,2.28,322,17.9,53
2020-01-25 14:00:00,2.61,328,18.2,51
2020-01-25 15:00:00,1.92,332,17.9,53
2020-01-25 16:00:00,1.72,324,17.5,55
2020-01-25 17:00:00,2.33,317,15.0,74
2020-01-25 18:00:00,2.72,324,13.0,77
2020-01-25 19:00:00,2.56,339,12.6,78
2020-01-25 20:00:00,2.47,346,12.1,83
2020-01-25 21:00:00,2.0,3,11.6,87
2020-01-25 22:00:00,1.8,3,11.6,88
2020-01-25 23:00:00,1.82,9,10.9,92
2020-01-26 00:00:00,2.04,11,10.6,93
2020-01-26 01:00:00,1.65,14,10.6,93
2020-01-26 02:00:00,2.16,13,10.1,94
2020-01-26 03:00:00,0.89,297,11.2,89
2020-01-26 04:00:00,1.22,305,9.9,93
2020-01-26 05:00:00,1.89,302,7.6,98
2020-01-26 06:00:00,1.61,300,7.1,99
2020-01-26 07:00:00,1.36,287,7.3,99
2020-01-26 08:00:00,1.71,277,9.1,95
2020-01-26 09:00:00,1.17,290,11.5,92
2020-01-26 10:00:00,1.08,304,14.6,80
2020-01-26 11:00:00,1.34,297,16.8,67
2020-01-26 12:00:00,1.8,289,18.4,60
2020-01-26 13:00:00,2.56,291,19.5,56
2020-01-26 14:00:00,2.91,297,20.0,54
2020-01-26 15:00:00,2.83,312,20.2,53
2020-01-26 16:00:00,2.47,328,19.6,57
2020-01-26 17:00:00,2.47,346,16.6,76
2020-01-26 18:00:00,2.28,322,15.6,74
2020-01-26 19:00:00,2.22,306,15.1,74
2020-01-26 20:00:00,2.15,292,14.0,76
2020-01-26 21:00:00,2.12,315,14.2,74
2020-01-26 22:00:00,2.09,343,14.1,76
2020-01-26 23:00:00,2.53,18,11.8,86
2020-01-27 00:00:00,0.73,196,11.2,87
2020-01-27 01:00:00,1.17,250,11.2,85
2020-01-27 02:00:00,1.41,262,10.3,87
2020-01-27 03:00:00,1.17,301,12.0,82
2020-01-27 04:00:00,2.19,47,8.6,95
2020-01-27 05:00:00,1.8,71,9.4,96
2020-01-27 06:00:00,1.48,62,10.1,95
2020-01-27 07:00:00,1.7,45,10.6,92
2020-01-27 08:00:00,1.17,160,11.6,88
2020-01-27 09:00:00,0.22,333,12.6,84
2020-01-27 10:00:00,1.61,30,14.1,78
2020-01-27 11:00:00,2.01,27,16.9,65
2020-01-27 12:00:00,1.7,40,18.0,59
2020-01-27 13:00:00,1.3,94,19.0,54
2020-01-27 14:00:00,2.12,71,20.0,50
2020-01-27 15:00:00,2.91,74,19.8,51
2020-01-27 16:00:00,3.45,60,19.0,57
2020-01-27 17:00:00,4.38,35,17.6,66
2020-01-27 18:00:00,4.64,53,15.9,70
2020-01-27 19:00:00,3.97,56,15.1,74
2020-01-27 20:00:00,3.62,66,14.4,78
2020-01-27 21:00:00,3.04,63,13.5,81
2020-01-27 22:00:00,2.73,82,12.9,81
2020-01-27 23:00:00,4.1,91,12.6,81
2020-01-28 00:00:00,3.14,81,11.9,80
2020-01-28 01:00:00,3.71,76,11.6,82
2020-01-28 02:00:00,4.28,79,11.6,82
2020-01-28 03:00:00,3.21,86,11.2,84
2020-01-28 04:00:00,2.9,90,10.9,86
2020-01-28 05:00:00,4.63,104,11.6,90
2020-01-28 06:00:00,5.26,111,11.9,89
2020-01-28 07:00:00,5.47,108,12.1,87
2020-01-28 08:00:00,5.44,107,13.1,85
2020-01-28 09:00:00,5.04,104,14.3,83
2020-01-28 10:00:00,5.04,97,15.4,82
2020-01-28 11:00:00,5.61,101,17.1,74
2020-01-28 12:00:00,5.74,113,18.5,66
2020-01-28 13:00:00,5.06,115,19.1,63
2020-01-28 14:00:00,4.14,127,19.3,65
2020-01-28 15:00:00,3.05,122,17.1,79
2020-01-28 16:00:00,1.86,126,17.0,81
2020-01-28 17:00:00,1.63,137,16.8,82
2020-01-28 18:00:00,2.15,112,14.7,90
2020-01-28 19:00:00,2.28,105,14.1,91
2020-01-28 20:00:00,1.63,313,13.6,93
2020-01-28 21:00:00,1.34,63,12.9,96
2020-01-28 22:00:00,3.24,81,13.1,96
2020-01-28 23:00:00,2.04,101,12.4,97
2020-01-29 00:00:00,2.16,103,11.4,98
2020-01-29 01:00:00,1.58,145,11.2,98
2020-01-29 02:00:00,1.14,128,11.9,95
2020-01-29 03:00:00,1.08,22,10.9,99
2020-01-29 04:00:00,1.96,75,10.6,99
2020-01-29 05:00:00,1.33,347,10.9,96
2020-01-29 06:00:00,1.57,27,10.7,99
2020-01-29 07:00:00,1.53,32,10.6,99
2020-01-29 08:00:00,1.86,54,11.3,98
2020-01-29 09:00:00,1.75,59,13.1,88
2020-01-29 10:00:00,1.0,53,14.9,83
2020-01-29 11:00:00,1.12,10,16.5,74
2020-01-29 12:00:00,1.63,349,17.5,65
2020-01-29 13:00:00,1.8,341,18.1,58
2020-01-29 14:00:00,1.89,328,18.5,54
2020-01-29 15:00:00,2.34,320,18.5,51
2020-01-29 16:00:00,2.84,321,17.9,54
2020-01-29 17:00:00,2.5,307,15.9,64
2020-01-29 18:00:00,2.33,313,13.9,72
2020-01-29 19:00:00,1.92,321,12.1,81
2020-01-29 20:00:00,2.06,321,11.1,85
2020-01-29 21:00:00,1.91,313,10.6,85
2020-01-29 22:00:00,2.28,308,10.6,84
2020-01-29 23:00:00,2.33,313,10.2,87
2020-01-30 00:00:00,2.48,317,9.8,88
2020-01-30 01:00:00,2.44,325,9.4,90
2020-01-30 02:00:00,2.19,336,8.9,92
2020-01-30 03:00:00,2.24,333,8.6,94
2020-01-30 04:00:00,2.22,324,8.4,94
2020-01-30 05:00:00,1.98,315,8.7,96
2020-01-30 06:00:00,1.94,305,8.5,97
2020-01-30 07:00:00,2.51,293,8.6,96
2020-01-30 08:00:00,3.32,286,10.7,91
2020-01-30 09:00:00,3.36,293,13.0,83
2020-01-30 10:00:00,3.56,308,14.8,74
2020-01-30 11:00:00,3.82,315,16.2,67
2020-01-30 12:00:00,4.32,318,17.2,62
2020-01-30 13:00:00,4.88,317,18.0,54
2020-01-30 14:00:00,4.95,315,18.1,49
2020-01-30 15:00:00,4.96,312,18.0,49
2020-01-30 16:00:00,4.34,308,17.4,51
2020-01-30 17:00:00,2.52,304,15.9,61
2020-01-30 18:00:00,2.82,297,14.2,66
2020-01-30 19:00:00,3.0,307,13.2,68
2020-01-30 20:00:00,2.9,314,12.3,71
2020-01-30 21:00:00,2.78,322,11.3,77
2020-01-30 22:00:00,2.55,318,10.4,82
2020-01-30 23:00:00,2.48,317,9.9,84
2020-01-31 00:00:00,2.42,322,9.4,87
2020-01-31 01:00:00,2.44,325,8.9,88
2020-01-31 02:00:00,2.26,315,8.6,89
2020-01-31 03:00:00,2.62,317,8.2,89
2020-01-31 04:00:00,2.41,312,8.0,89
2020-01-31 05:00:00,2.31,288,7.7,91
2020-01-31 06:00:00,2.73,278,7.6,92
2020-01-31 07:00:00,2.94,280,7.4,93
2020-01-31 08:00:00,3.22,277,9.5,85
2020-01-31 09:00:00,3.14,279,11.9,77
2020-01-31 10:00:00,3.26,288,13.9,69
2020-01-31 11:00:00,3.31,299,15.5,61
2020-01-31 12:00:00,3.5,301,16.5,57
2020-01-31 13:00:00,3.54,299,17.2,54
2020-01-31 14:00:00,3.22,296,17.5,52
2020-01-31 15:00:00,2.95,294,17.5,51
2020-01-31 16:00:00,2.77,296,17.1,52
2020-01-31 17:00:00,1.75,336,15.4,64
2020-01-31 18:00:00,2.85,18,13.6,71
2020-01-31 19:00:00,3.07,19,12.4,75
2020-01-31 20:00:00,2.12,8,11.4,79
2020-01-31 21:00:00,0.63,162,12.3,73
2020-01-31 22:00:00,0.22,207,12.8,70
2020-01-31 23:00:00,2.01,354,10.7,78
2020-02-01 00:00:00,2.52,7,8.9,85
2020-02-01 01:00:00,2.62,18,8.3,88
2020-02-01 02:00:00,2.82,27,7.8,90
2020-02-01 03:00:00,2.19,24,9.0,86
2020-02-01 04:00:00,1.86,36,10.0,83
2020-02-01 05:00:00,1.72,36,9.4,88
2020-02-01 06:00:00,1.66,25,9.0,90
2020-02-01 07:00:00,1.8,3,7.6,95
2020-02-01 08:00:00,0.73,286,9.1,93
2020-02-01 09:00:00,0.81,263,12.6,80
2020-02-01 10:00:00,0.91,264,15.6,62
2020-02-01 11:00:00,1.6,274,17.0,53
2020-02-01 12:00:00,2.28,293,17.8,48
2020-02-01 13:00:00,2.61,302,18.2,46
2020-02-01 14:00:00,2.97,315,18.3,45
2020-02-01 15:00:00,3.36,323,18.1,46
2020-02-01 16:00:00,3.47,327,17.5,49
2020-02-01 17:00:00,2.06,331,15.6,62
2020-02-01 18:00:00,2.15,338,13.1,73
2020-02-01 19:00:00,2.33,350,12.1,79
2020-02-01 20:00:00,2.14,349,11.1,83
2020-02-01 21:00:00,2.28,345,10.6,83
2020-02-01 22:00:00,2.31,342,10.0,84
2020-02-01 23:00:00,2.15,338,9.1,86
2020-02-02 00:00:00,1.97,330,8.1,89
2020-02-02 01:00:00,1.98,315,7.6,91
2020-02-02 02:00:00,2.25,302,7.8,90
2020-02-02 03:00:00,2.61,302,7.8,90
2020-02-02 04:00:00,2.51,299,7.6,89
2020-02-02 05:00:00,2.35,282,7.3,92
2020-02-02 06:00:00,2.51,275,6.9,93
2020-02-02 07:00:00,2.71,274,6.8,94
2020-02-02 08:00:00,3.08,283,8.9,87
2020-02-02 09:00:00,3.09,299,11.6,77
2020-02-02 10:00:00,3.41,310,13.8,69
2020-02-02 11:00:00,3.68,317,15.6,64
2020-02-02 12:00:00,3.89,312,16.9,56
2020-02-02 13:00:00,4.0,307,17.6,51
2020-02-02 14:00:00,4.0,302,18.0,49
2020-02-02 15:00:00,3.98,298,18.0,48
2020-02-02 16:00:00,3.81,300,17.5,50
2020-02-02 17:00:00,1.97,294,15.6,65
2020-02-02 18:00:00,2.12,289,13.1,73
2020-02-02 19:00:00,2.38,292,12.8,74
2020-02-02 20:00:00,2.47,291,11.8,78
2020-02-02 21:00:00,2.38,292,10.8,83
2020-02-02 22:00:00,2.24,297,9.9,87
2020-02-02 23:00:00,2.06,299,9.1,89
2020-02-03 00:00:00,2.2,300,8.3,90
2020-02-03 01:00:00,2.46,297,7.5,92
2020-02-03 02:00:00,1.93,291,7.4,92
2020-02-03 03:00:00,1.97,294,7.5,92
2020-02-03 04:00:00,2.21,288,7.3,92
2020-02-03 05:00:00,2.31,265,7.0,94
2020-02-03 06:00:00,2.52,263,6.5,95
2020-02-03 07:00:00,2.5,268,6.5,95
2020-02-03 08:00:00,2.71,274,9.1,88
2020-02-03 09:00:00,2.16,283,12.4,79
2020-02-03 10:00:00,2.28,293,15.1,69
2020-02-03 11:00:00,2.33,301,16.8,60
2020-02-03 12:00:00,2.36,306,17.9,51
2020-02-03 13:00:00,2.3,304,18.5,46
2020-02-03 14:00:00,2.08,305,18.8,44
2020-02-03 15:00:00,1.98,311,18.7,44
2020-02-03 16:00:00,1.7,315,18.2,46
2020-02-03 17:00:00,2.15,298,15.6,71
2020-02-03 18:00:00,2.33,295,13.4,69
2020-02-03 19:00:00,1.88,295,14.1,62
2020-02-03 20:00:00,1.8,360,13.1,64
2020-02-03 21:00:00,2.41,48,10.6,78
2020-02-03 22:00:00,3.29,70,9.3,84
2020-02-03 23:00:00,3.23,74,8.8,86
2020-02-04 00:00:00,2.65,101,8.6,85
2020-02-04 01:00:00,2.42,128,8.2,86
2020-02-04 02:00:00,2.19,133,8.5,85
2020-02-04 03:00:00,2.06,141,8.2,85
2020-02-04 04:00:00,1.98,139,8.6,83
2020-02-04 05:00:00,2.8,125,7.2,92
2020-02-04 06:00:00,2.2,120,7.6,92
2020-02-04 07:00:00,2.02,123,8.1,92
2020-02-04 08:00:00,2.8,125,10.9,84
2020-02-04 09:00:00,2.56,129,14.1,73
2020-02-04 10:00:00,2.84,141,16.3,64
2020-02-04 11:00:00,2.88,146,17.8,57
2020-02-04 12:00:00,2.34,140,18.7,54
2020-02-04 13:00:00,1.92,129,19.3,52
2020-02-04 14:00:00,1.71,111,19.6,50
2020-02-04 15:00:00,1.51,82,19.5,49
2020-02-04 16:00:00,1.93,69,19.0,52
2020-02-04 17:00:00,1.92,39,17.1,71
2020-02-04 18:00:00,2.33,47,14.6,72
2020-02-04 19:00:00,2.05,43,13.6,77
2020-02-04 20:00:00,2.2,39,12.9,78
2020-02-04 21:00:00,2.33,25,11.8,81
2020-02-04 22:00:00,2.15,22,11.4,83
2020-02-04 23:00:00,2.06,23,11.2,84
2020-02-05 00:00:00,1.84,22,10.3,89
2020-02-05 01:00:00,2.28,15,9.2,90
2020-02-05 02:00:00,1.94,348,9.1,90
2020-02-05 03:00:00,1.94,348,8.6,91
2020-02-05 04:00:00,1.97,336,8.2,91
2020-02-05 05:00:00,1.84,311,8.2,92
2020-02-05 06:00:00,2.02,303,8.3,91
2020-02-05 07:00:00,2.42,294,8.4,90
2020-02-05 08:00:00,3.04,297,10.9,80
2020-02-05 09:00:00,3.05,311,13.6,71
2020-02-05 10:00:00,3.54,317,15.5,62
2020-02-05 11:00:00,3.75,316,17.0,58
2020-02-05 12:00:00,3.98,309,18.2,53
2020-02-05 13:00:00,4.33,304,18.9,49
2020-02-05 14:00:00,4.42,308,19.0,48
2020-02-05 15:00:00,4.46,314,18.8,49
2020-02-05 16:00:00,4.18,318,18.2,50
2020-02-05 17:00:00,2.27,311,16.6,61
2020-02-05 18:00:00,2.13,311,14.1,72
2020-02-05 19:00:00,2.52,326,13.4,74
2020-02-05 20:00:00,3.2,340,12.5,77
2020-02-05 21:00:00,2.94,342,11.4,81
2020-02-05 22:00:00,2.2,330,10.2,86
2020-02-05 23:00:00,2.25,328,9.6,86
2020-02-06 00:00:00,2.02,327,8.9,87
2020-02-06 01:00:00,1.91,317,8.4,87
2020-02-06 02:00:00,1.86,306,7.9,88
2020-02-06 03:00:00,1.79,297,7.4,89
2020-02-06 04:00:00,1.87,286,7.1,90
2020-02-06 05:00:00,2.71,274,7.1,93
2020-02-06 06:00:00,2.65,259,6.9,93
2020-02-06 07:00:00,2.83,262,6.8,94
2020-02-06 08:00:00,3.11,266,9.2,85
2020-02-06 09:00:00,2.9,270,12.0,75
2020-02-06 10:00:00,2.73,278,14.2,67
2020-02-06 11:00:00,2.5,286,15.9,58
2020-02-06 12:00:00,2.24,297,16.7,54
2020-02-06 13:00:00,1.97,300,17.2,51
2020-02-06 14:00:00,1.8,304,17.5,49
2020-02-06 15:00:00,1.72,306,17.5,48
2020-02-06 16:00:00,1.7,315,17.1,49
2020-02-06 17:00:00,1.66,335,15.4,70
2020-02-06 18:00:00,2.32,353,13.0,70
2020-02-06 19:00:00,2.15,28,12.9,69
2020-02-06 20:00:00,2.76,46,10.4,83
2020-02-06 21:00:00,2.27,49,10.8,81
2020-02-06 22:00:00,2.27,49,10.6,79
2020-02-06 23:00:00,2.97,48,9.2,84
2020-02-07 00:00:00,2.67,103,8.4,86
2020-02-07 01:00:00,2.62,133,8.1,86
2020-02-07 02:00:00,2.14,127,9.1,80
2020-02-07 03:00:00,1.52,67,10.9,74
2020-02-07 04:00:00,1.3,122,10.6,75
2020-02-07 05:00:00,0.67,207,10.6,76
2020-02-07 06:00:00,0.63,198,10.2,76
2020-02-07 07:00:00,0.32,198,9.9,78
2020-02-07 08:00:00,0.1,360,10.6,79
2020-02-07 09:00:00,0.64,309,13.4,72
2020-02-07 10:00:00,0.85,291,15.8,63
2020-02-07 11:00:00,1.08,292,17.4,54
2020-02-07 12:00:00,2.33,317,18.3,48
2020-02-07 13:00:00,3.33,327,18.2,47
2020-02-07 14:00:00,3.04,333,18.1,48
2020-02-07 15:00:00,3.01,339,17.7,51
2020-02-07 16:00:00,2.82,333,17.3,53
2020-02-07 17:00:00,1.48,332,15.9,64
2020-02-07 18:00:00,2.45,348,13.1,76
2020-02-07 19:00:00,2.11,5,12.4,78
2020-02-07 20:00:00,2.22,352,11.6,78
2020-02-07 21:00:00,2.16,347,10.2,84
2020-02-07 22:00:00,2.56,339,9.1,88
2020-02-07 23:00:00,2.61,328,8.8,86
2020-02-08 00:00:00,2.28,299,8.2,86
2020-02-08 01:00:00,2.04,281,7.6,87
2020-02-08 02:00:00,1.92,279,7.7,86
2020-02-08 03:00:00,1.92,279,7.2,89
2020-02-08 04:00:00,2.3,268,7.0,90
2020-02-08 05:00:00,2.12,289,7.2,92
2020-02-08 06:00:00,1.92,279,7.1,93
2020-02-08 07:00:00,2.11,265,7.2,93
2020-02-08 08:00:00,2.5,268,9.8,84
2020-02-08 09:00:00,2.43,279,12.8,75
2020-02-08 10:00:00,2.51,299,14.9,69
2020-02-08 11:00:00,2.75,303,16.5,63
2020-02-08 12:00:00,2.8,305,17.7,56
2020-02-08 13:00:00,2.91,311,18.5,51
2020-02-08 14:00:00,2.97,315,19.0,49
2020-02-08 15:00:00,2.91,319,19.1,48
2020-02-08 16:00:00,2.84,321,18.6,50
2020-02-08 17:00:00,1.89,302,17.2,61
2020-02-08 18:00:00,2.01,297,14.6,71
2020-02-08 19:00:00,2.16,304,13.6,75
2020-02-08 20:00:00,2.27,319,12.8,79
2020-02-08 21:00:00,2.42,322,12.1,81
2020-02-08 22:00:00,2.06,321,10.9,85
2020-02-08 23:00:00,2.83,328,9.5,88
2020-02-09 00:00:00,2.84,321,9.1,87
2020-02-09 01:00:00,2.51,299,8.6,88
2020-02-09 02:00:00,2.26,283,7.9,90
2020-02-09 03:00:00,1.82,279,8.0,91
2020-02-09 04:00:00,2.2,267,7.7,92
2020-02-09 05:00:00,1.6,274,7.0,95
2020-02-09 06:00:00,1.6,266,6.9,95
2020-02-09 07:00:00,1.92,261,7.2,95
2020-02-09 08:00:00,2.43,279,10.0,86
2020-02-09 09:00:00,1.97,294,13.2,75
2020-02-09 10:00:00,2.06,309,15.9,64
2020-02-09 11:00:00,2.08,325,17.6,55
2020-02-09 12:00:00,2.51,331,18.8,50
2020-02-09 13:00:00,2.59,332,19.5,48
2020-02-09 14:00:00,2.34,340,19.8,46
2020-02-09 15:00:00,2.06,346,19.8,46
2020-02-09 16:00:00,1.82,351,19.4,47
2020-02-09 17:00:00,1.93,339,17.3,70
2020-02-09 18:00:00,2.06,321,15.1,68
2020-02-09 19:00:00,2.5,307,13.1,79
2020-02-09 20:00:00,2.51,299,12.2,81
2020-02-09 21:00:00,2.55,315,11.9,80
2020-02-09 22:00:00,2.69,338,10.5,87
2020-02-09 23:00:00,2.45,348,9.9,90
2020-02-10 00:00:00,2.63,351,9.3,91
2020-02-10 01:00:00,2.98,346,8.7,91
2020-02-10 02:00:00,3.04,343,8.1,92
2020-02-10 03:00:00,2.69,312,7.5,92
2020-02-10 04:00:00,1.71,277,7.9,91
2020-02-10 05:00:00,2.1,267,7.5,93
2020-02-10 06:00:00,2.5,268,7.4,93
2020-02-10 07:00:00,2.61,274,7.4,93
2020-02-10 08:00:00,2.96,282,10.1,84
2020-02-10 09:00:00,2.47,291,13.4,73
2020-02-10 10:00:00,2.47,302,16.0,64
2020-02-10 11:00:00,2.84,309,17.9,56
2020-02-10 12:00:00,3.02,304,19.0,49
2020-02-10 13:00:00,3.09,299,19.8,44
2020-02-10 14:00:00,2.92,301,20.0,42
2020-02-10 15:00:00,2.78,308,20.0,42
2020-02-10 16:00:00,2.55,315,19.5,45
2020-02-10 17:00:00,1.56,320,17.5,66
2020-02-10 18:00:00,2.69,329,14.3,73
2020-02-10 19:00:00,2.82,333,13.4,76
2020-02-10 20:00:00,2.01,333,14.2,71
2020-02-10 21:00:00,1.4,356,14.9,68
2020-02-10 22:00:00,2.02,9,13.1,75
2020-02-10 23:00:00,3.0,360,9.7,89
2020-02-11 00:00:00,3.0,360,9.2,91
2020-02-11 01:00:00,2.83,352,8.9,91
2020-02-11 02:00:00,3.07,341,8.2,92
2020-02-11 03:00:00,2.36,306,8.4,91
2020-02-11 04:00:00,1.9,270,7.5,91
2020-02-11 05:00:00,1.53,302,9.4,89
2020-02-11 06:00:00,0.9,270,9.4,88
2020-02-11 07:00:00,1.6,270,7.2,94
2020-02-11 08:00:00,2.09,287,11.0,83
2020-02-11 09:00:00,1.75,294,14.4,71
2020-02-11 10:00:00,1.84,299,17.0,57
2020-02-11 11:00:00,2.42,300,18.6,49
2020-02-11 12:00:00,2.88,304,19.7,45
2020-02-11 13:00:00,3.11,312,20.4,42
2020-02-11 14:00:00,2.83,318,20.6,41
2020-02-11 15:00:00,2.72,324,20.5,40
2020-02-11 16:00:00,2.66,326,20.0,42
2020-02-11 17:00:00,1.8,341,18.1,63
2020-02-11 18:00:00,2.45,348,15.4,66
2020-02-11 19:00:00,2.52,353,13.9,74
2020-02-11 20:00:00,2.83,352,12.3,84
2020-02-11 21:00:00,2.72,354,11.9,84
2020-02-11 22:00:00,2.73,352,11.3,85
2020-02-11 23:00:00,2.69,345,10.6,86
2020-02-12 00:00:00,3.0,334,9.9,87
2020-02-12 01:00:00,2.51,293,9.4,88
2020-02-12 02:00:00,1.82,279,9.9,88
2020-02-12 03:00:00,2.24,280,9.5,90
2020-02-12 04:00:00,2.3,272,9.1,91
2020-02-12 05:00:00,2.84,280,9.1,93
2020-02-12 06:00:00,2.71,274,9.1,93
2020-02-12 07:00:00,2.81,274,9.3,93
2020-02-12 08:00:00,3.26,281,12.1,82
2020-02-12 09:00:00,3.64,291,15.6,70
2020-02-12 10:00:00,4.37,290,18.2,62
2020-02-12 11:00:00,4.83,294,20.2,56
2020-02-12 12:00:00,5.1,298,21.8,51
2020-02-12 13:00:00,5.25,301,23.0,45
2020-02-12 14:00:00,5.41,304,23.6,43
2020-02-12 15:00:00,5.13,303,23.8,41
2020-02-12 16:00:00,4.83,304,23.4,42
2020-02-12 17:00:00,3.02,304,21.5,52
2020-02-12 18:00:00,2.73,298,18.9,61
2020-02-12 19:00:00,3.01,291,17.9,64
2020-02-12 20:00:00,3.76,287,17.2,64
2020-02-12 21:00:00,4.12,276,16.6,63
2020-02-12 22:00:00,4.65,279,16.4,61
2020-02-12 23:00:00,4.97,285,16.0,61
2020-02-13 00:00:00,4.81,291,15.5,64
2020-02-13 01:00:00,4.75,292,14.9,67
2020-02-13 02:00:00,4.98,292,14.4,70
2020-02-13 03:00:00,5.16,292,14.1,71
2020-02-13 04:00:00,5.31,290,13.8,71
2020-02-13 05:00:00,5.12,287,13.4,77
2020-02-13 06:00:00,5.32,282,13.0,78
2020-02-13 07:00:00,5.48,285,13.1,77
2020-02-13 08:00:00,5.54,287,15.2,70
2020-02-13 09:00:00,5.57,291,17.8,61
2020-02-13 10:00:00,5.48,291,20.5,52
2020-02-13 11:00:00,5.47,288,22.9,46
2020-02-13 12:00:00,5.41,286,24.7,43
2020-02-13 13:00:00,5.39,285,26.0,41
2020-02-13 14:00:00,5.6,286,26.5,40
2020-02-13 15:00:00,5.72,289,26.5,38
2020-02-13 16:00:00,5.55,293,25.9,39
2020-02-13 17:00:00,4.21,288,24.4,48
2020-02-13 18:00:00,4.33,289,22.0,53
2020-02-13 19:00:00,4.92,297,20.9,53
2020-02-13 20:00:00,5.41,298,20.2,53
2020-02-13 21:00:00,5.42,300,19.5,53
2020-02-13 22:00:00,5.35,303,18.7,54
2020-02-13 23:00:00,5.35,303,17.9,56
2020-02-14 00:00:00,5.58,303,17.0,58
2020-02-14 01:00:00,5.71,303,16.5,60
2020-02-14 02:00:00,5.66,302,16.0,62
2020-02-14 03:00:00,5.58,303,15.6,63
2020-02-14 04:00:00,5.55,304,15.3,64
2020-02-14 05:00:00,5.75,301,14.6,71
2020-02-14 06:00:00,5.41,298,13.9,75
2020-02-14 07:00:00,5.41,295,13.8,77
2020-02-14 08:00:00,5.37,294,15.8,71
2020-02-14 09:00:00,6.04,299,18.1,61
2020-02-14 10:00:00,6.5,301,20.1,47
2020-02-14 11:00:00,7.16,298,21.9,39
2020-02-14 12:00:00,8.05,302,23.0,34
2020-02-14 13:00:00,8.02,303,23.6,34
2020-02-14 14:00:00,7.88,303,24.0,34
2020-02-14 15:00:00,7.77,305,24.0,32
2020-02-14 16:00:00,7.14,307,23.5,32
2020-02-14 17:00:00,5.54,309,22.0,41
2020-02-14 18:00:00,4.94,306,20.0,45
2020-02-14 19:00:00,5.01,299,19.0,48
2020-02-14 20:00:00,5.33,304,18.1,46
2020-02-14 21:00:00,5.25,301,17.3,44
2020-02-14 22:00:00,4.88,296,16.1,46
2020-02-14 23:00:00,4.59,290,15.2,49
2020-02-15 00:00:00,4.59,290,14.5,49
2020-02-15 01:00:00,4.68,290,13.9,49
2020-02-15 02:00:00,4.74,288,13.5,50
2020-02-15 03:00:00,4.59,286,13.0,51
2020-02-15 04:00:00,4.68,286,12.6,53
2020-02-15 05:00:00,4.81,287,12.4,61
2020-02-15 06:00:00,4.81,287,12.2,62
2020-02-15 07:00:00,4.85,284,12.2,61
2020-02-15 08:00:00,5.0,282,14.3,56
2020-02-15 09:00:00,5.19,286,16.8,48
2020-02-15 10:00:00,5.41,286,19.0,42
2020-02-15 11:00:00,5.63,287,21.1,38
2020-02-15 12:00:00,5.91,289,22.8,35
2020-02-15 13:00:00,5.89,291,24.0,32
2020-02-15 14:00:00,5.73,295,24.6,30
2020-02-15 15:00:00,5.59,299,24.7,30
2020-02-15 16:00:00,4.85,302,24.2,32
2020-02-15 17:00:00,3.45,300,22.6,41
2020-02-15 18:00:00,3.13,297,19.8,47
2020-02-15 19:00:00,3.27,293,18.6,48
2020-02-15 20:00:00,3.01,291,17.2,49
2020-02-15 21:00:00,2.97,290,16.0,51
2020-02-15 22:00:00,3.18,294,15.2,53
2020-02-15 23:00:00,3.41,302,14.7,54
2020-02-16 00:00:00,3.38,304,14.2,57
2020-02-16 01:00:00,3.28,301,13.8,60
2020-02-16 02:00:00,3.18,298,13.2,63
2020-02-16 03:00:00,3.22,300,12.9,66
2020-02-16 04:00:00,2.97,303,12.5,68
2020-02-16 05:00:00,2.64,299,12.1,77
2020-02-16 06:00:00,2.35,282,11.1,81
2020-02-16 07:00:00,2.61,266,10.9,81
2020-02-16 08:00:00,2.71,274,13.8,71
2020-02-16 09:00:00,2.47,291,16.9,60
2020-02-16 10:00:00,2.5,307,19.5,52
2020-02-16 11:00:00,2.69,315,21.6,47
2020-02-16 12:00:00,2.77,319,23.2,42
2020-02-16 13:00:00,2.98,320,24.3,38
